no,author,text,platform,label
493,angelmalagu195,Keren! negara luar antri investasi di IKN Nusantara #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/H5qkEpbroY,twitter,positif
494,angelmalagu195,Pemerintah perkuat kerja sama pembangunan IKN Nusantara dg Jepang! #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/dlmYaruzzd,twitter,negatif
495,angelmalagu195,IKN Nusantara jadi simbol dalam kemajuan transformasi ekonomi Indonesia #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/0vWUStpkhn,twitter,positif
496,angelmalagu195,IKN Nusantara akan hadrikan Tower BUMN setinggi 700M! #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/XD9FpfElM6,twitter,positif
497,angelmalagu195,Luar biasa! sejumlah negara tertarik inestasi di IKN Nusantara #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/soofyrrD4h,twitter,positif
498,angelmalagu195,IKN Nusantara kota hunian generasi masa depan Indonesia #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/8dGb4N7gGS,twitter,negatif
499,angelmalagu195,Kementrian PUPR dan Finlandia bahas kerja sama pembangunan IKN Nusantara #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/rZWpYPt1Zn,twitter,negatif
500,angelmalagu195,Pembangunan IKN Nusantara tingkatkan daya tarik investasi domestik! #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/Zm4y14DmFm,twitter,positif
501,mikha_yanti4,Semoga bisa lebih sejahtera lagi ya masyarakat   Indonesia dgn ada nya IKN #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantar https://t.co/gj2b09N2Bl,twitter,netral
502,mikha_yanti4,Jokowi Jadikan Desa IKN Sebagai Instrumen Dalam Mempertahankan Ketahanan Pangan Nasional #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/cVxN5ItC7o,twitter,negatif
503,grinlekCT,IKN Nusantara bakal berdampak positif terhadap pembangunan dan ekonomi di Kaltim #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/kgzjX0Yncm,twitter,positif
504,diaharmayanti1,"Mendukung pembangunan IKN Nusantara

#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#ibukotabarumendunia https://t.co/awS4PKpuQ7",twitter,netral
505,angelmalagu195,IKN Nusantara di Kaltim masuk daftar proyek strategis nasional! #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/X7zfQMcmBa,twitter,negatif
506,billa_cika,"IKN Nusantara buat Indonesia yang simetris
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/R0G4Vb7pVO",twitter,netral
507,ResidentSammy,"@Joe_58w @CakMartinez @FaisalBasri ulang.. klo IKN dibangun.. maka akan menggeliat kan ekonomi setempat.. tenaga kerja terserap.. pajak meningkat.
masa ga mudeng",twitter,positif
508,Dhikipermana2,"Bersama kita mendukung IKN 

#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/fp5aARpwhZ",twitter,netral
509,ChusnurD,"Pembangunan daerah asal IKN beriringan dengan pembangunan IKN Nusantara. #UpayaUntukAtasiResesi
@jokowi 

Sempro Baby Don't Stop Semarang Tanggal 1 Lucas page 365 of 365 Sidang Memulai 2023 https://t.co/tIspOZ9Bkm",twitter,netral
510,diaharmayanti1,"Kerja sama IKN Nusantara dengan mitra sangat penting.

#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#ibukotabarumendunia https://t.co/baXjyrQj2O",twitter,netral
511,billa_cika,"IKN Nusantara akan menjadi kota dengan netral karbon pertama di dunia
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/luzOJ0bmxp",twitter,negatif
512,Dhikipermana2,"IKN beri harapan warga lokal

#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/U4gXUEuWay",twitter,negatif
513,OreoIndosat,"Titik nol ikn
IKN akan menjadi contoh peradaban baru kehidupan perkotaan di Indonesia
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#ibukotabarumendunia https://t.co/lgxENCSQjV",twitter,negatif
514,mikha_yanti4,Dukung IKN tingkatkan ekonomi RI #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/KsOZL39xA9,twitter,positif
515,ebonyboni3,"masyarakat dukung pembangunan IKN 
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.cofPLfyaLYl",twitter,netral
516,diaharmayanti1,"IKN Nusantara jadi contoh peradaban baru kehidupan perkotaan

#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#ibukotabarumendunia https://t.co/xdItBvS8bB",twitter,negatif
517,silviaa_silviaa,IKN adalah wujud semangat Indonesia yang sangat layak dikunjungi #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/QxCmSurCmg,twitter,negatif
518,Dhikipermana2,"Mantap ga tuh IKn kota dunia

#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/6cvVPIXnLT",twitter,negatif
519,OreoIndosat,"Nusantara menghdirkan konsep
IKN akan menjadi contoh peradaban baru kehidupan perkotaan di Indonesia
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#ibukotabarumendunia https://t.co/lykgyepZmE",twitter,negatif
520,HidayatulAziz28,"@KING__VALDEZ @prabowo Kalian salah pake helm, harusnya helm kuning biar Sekalian cari batu &amp; Pasir , Lumayan buat bikin pondasi di IKN.

Keren ya pak Timbul !",twitter,negatif
521,mikha_yanti4,Dukung IKN Dengan adanya IKN Kemajuan indonesia akan pesat #KotaDuniaUntukSemua #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/fzwJbql9oN,twitter,netral
522,OreoIndosat,"Kerja sama IKN
IKN akan menjadi contoh peradaban baru kehidupan perkotaan di Indonesia
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#ibukotabarumendunia https://t.co/dBjJyfTGqx",twitter,negatif
523,ebonyboni3,"IKN Nusantara Akan Menjadi Simbol Pluralisme Indonesia
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.coqdRiTg1gb",twitter,negatif
524,Zakiwahyu_,Pembangunan IKN Nusantara Berdampak Positif Meningkatkan Ekonomi Masyarakat #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/xuHwof6ZGb,twitter,positif
525,pranataros,"Kerjasama IKN dengan daerah mitra sangat penting guna memajukan daerah sekitar
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/puugUvuUcT",twitter,netral
526,OreoIndosat,"Pemerataan Ekonomi
IKN akan menjadi contoh peradaban baru kehidupan perkotaan di Indonesia
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#ibukotabarumendunia https://t.co/ov5iFmg0DB",twitter,positif
527,Joe_58w,"@ResidentSammy @CakMartinez @FaisalBasri Ngga korelasi itu, yg dibahas IKN pindahnya ibu kota (skala ibukota). bukan bangun skala propinsi. Dampaknya apa yg relevan kepada rakyat dari IKN??",twitter,negatif
528,kursikukayu,"Pembangunan IKN Nusantara mantap. 
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/8FpvxJQbl8",twitter,negatif
529,OreoIndosat,"Nusantara membngun
IKN akan menjadi contoh peradaban baru kehidupan perkotaan di Indonesia
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#ibukotabarumendunia https://t.co/QIeJx7Ici0",twitter,negatif
530,kursikukayu,"IKN Nusantara berikan banyak manfaat. 
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/AlnRw5fqfO",twitter,netral
531,Zakiwahyu_,Pembangunan IKN Nusatara Berdampak Positif #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/pSzcSRaLos,twitter,netral
532,mikha_yanti4,"Forest City IKN Dapat Kurangi Polusi Udara dan Jaga Kualitas Air, demi mengembalikan harkat Pulau Borneo sebagai paru-paru dunia. #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/UEtUj1DlhY",twitter,negatif
533,mikha_yanti4,"smart forest city, konsep ini menarik para akademisi untuk ikut mendukung IKN #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/4ohTQRj61B",twitter,negatif
534,ebonyboni3,"Pusat Pemerintahan di IKN  Segera di Bangun
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/mUaCmJLU1E",twitter,negatif
535,OreoIndosat,"Dampak positif IKN
IKN akan menjadi contoh peradaban baru kehidupan perkotaan di Indonesia
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#ibukotabarumendunia https://t.co/Ge0YSmwO9q",twitter,negatif
536,menuju_2024,"Pembangunan IKN buka peluang bisnis
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/Pmc2p1nhGX",twitter,positif
537,silviaa_silviaa,Pembangunan IKN Nusantara Berdampak Positif Meningkatkan Ekonomi Masyarakat #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/aELowVCS42,twitter,positif
538,mikha_yanti4,Warga Dukung IKN Peluang Besar untuk ciptakan pusat pertumbuhan ekonomi. #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/2iAgzTa1s9,twitter,positif
539,mikha_yanti4,IKN NUSANTARA harus di Dukung demi pembangunan yang merata #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/IJt3lL7c9D,twitter,netral
540,ebonyboni3,"Dukung penuh pembangunan IKN 
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/kPo3jsrw6m",twitter,netral
541,kursikukayu,"IKN Nusantara majukan perekonomian UMKM. 
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/03VdgVajgU",twitter,positif
542,OreoIndosat,"Kerja sama IKN
IKN akan menjadi contoh peradaban baru kehidupan perkotaan di Indonesia
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#ibukotabarumendunia https://t.co/5nVHqS9LAG",twitter,negatif
543,StephanChain2,IKN Membawa Indonesia Maju #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/x7kdNu4Hqd,twitter,netral
544,StephanChain2,IKN Nusantara berikan dampak positif untuk Indonesia #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/CvdRcQOES1,twitter,netral
545,pranataros,"Siap dukung IKN Nusantara karena kedepannya akan buka peluang bisnis bagi para pelaku UMKM
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/k5Vt5u3Xi1",twitter,positif
546,StephanChain2,IKN Indonesia Maju #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/aSNa3jiCfO,twitter,negatif
547,mariodelfonso,Modernisasi pertanian kalimantan dukung ketahanan pangan IKN Nusantara #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/Pv6MgTzDHi,twitter,negatif
548,mariodelfonso,Persemaian mentawir di IKN Nusantara untuk perbaiki lingkungan #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/J8Wi64HKXn,twitter,negatif
549,StephanChain2,IKN memberikan dampak positif  #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/Tl8S6Xi7SL,twitter,netral
550,StephanChain2,IKN Membawa Indonesia Maju #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/gZeW51lHfa,twitter,netral
551,StephanChain2,IKN Nusantara Memajukan Indonesia #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/kCAx9V5SxR,twitter,netral
552,StephanChain2,Dukung penuh pembangunan IKN #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/X3zTfKTnCQ,twitter,netral
553,StephanChain2,Indonesia Maju dengan IKN Nusantara #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/gc9b8l5AtQ,twitter,netral
554,StephanChain2,IKN memberikan dampak positif  #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/iMq4womTlg,twitter,netral
555,mariodelfonso,Pembangunan IKN Nusantara untuk lestarikan kearifan lokal #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/gN61aEzLgP,twitter,negatif
556,StephanChain2,IKN mensejahterakan masyarakat #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/L4iMIxTbAO,twitter,netral
557,StephanChain2,IKN Nusantara Memajukan Indonesia #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.corOUa4229V,twitter,netral
558,StephanChain2,Dukung penuh pembangunan IKN #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/Qt6Inm7waE,twitter,netral
559,StephanChain2,IKN Nusantara berikan dampak positif untuk Indonesia #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/V1MoAfFU3B,twitter,netral
560,mariodelfonso,Negara Spain dan Finlandia siap dukung dalam pembangunan IKN Nusantara #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/CkbbtNPTFJ,twitter,negatif
561,kursikukayu,"IKN Nusantara berikan kemaslahatan. 
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/l8a63Ay4va",twitter,negatif
562,StephanChain2,Indonesia Maju dengan IKN Nusantara #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/Wn3pmgNKUT,twitter,negatif
563,mariodelfonso,IKN Nusantara akan jadi kota percontohan menuju peradaban baru #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/0sdTWhM3O5,twitter,negatif
564,mariodelfonso,Pembangunan IKN Nusantara membawa peluang pertumbuhan ekonomi #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/ry0Oufvzl7,twitter,positif
565,Rheba16600353,Dukung IKN #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/yzuNJ5B1RV,twitter,negatif
566,StephanChain2,IKN mensejahterakan masyarakat #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/2lu4GlKr7m,twitter,netral
567,Rheba16600353,"Perlindungan dan Pengelolaan Lingkungan Hidup di IKN 
#KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/cxVLxjKNq1",twitter,negatif
568,mariodelfonso,"tak perlu diragukan, IKN Nusantara tingkatkan daya tarik investasi #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/XbJhR2uQwV",twitter,positif
569,mariodelfonso,Menteri PUPR dan Wakil Menlu dan Dubes Finlandia lakuka pertemuan dalam mendukung IKN Nusantara #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/XJWzMqfbml,twitter,negatif
570,mariodelfonso,pemindahan IKN Nusantara menjadi langkah visioner pemerintah #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/UDulmFdNFd,twitter,negatif
571,mariodelfonso,pemerintah wujudkan IKN Nusantara ramah lingkungan dgn adanya pengelolaan sampah terpadu #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/3VynHrhjjy,twitter,negatif
572,Sotong_uyt,"IKN akan menjadi contoh peradaban baru
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/mTpDaYpS17",twitter,negatif
573,OreoIndosat,"Pembangunan IKN
IKN akan menjadi contoh peradaban baru kehidupan perkotaan di Indonesia
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#ibukotabarumendunia https://t.co/VuDUiQT0xp",twitter,negatif
574,Rheba16600353,"6000 kepala desa se Indonesia Kompak dukung IKN 
#KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/0kqNf7JJzO",twitter,negatif
575,Rheba16600353,"Konsep Pengelolaan Sistem Air Cerdas di IKN 
#KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/dW5rejfZKB",twitter,negatif
576,Rheba16600353,Pembangunan IKN Nusatara Berdampak Positif #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/B7kvJhu3SS,twitter,netral
577,Anak_sanmol,Negara Spain dan Finlandia siap dukung dalam pembangunan IKN Nusantara #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara #IndonesiaMaju #IbukotaBaruMendunia https://t.co/qe6Ky9zSiR,twitter,negatif
578,Rheba16600353,Dukung IKN #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #IKNtingkatkanKesejahteraan #DukungIKNNusantara https://t.co/gsyCN9h9C8,twitter,negatif
579,Rheba16600353,"IKN memicu perkembangan pesat perekonomian. Ayo Dukung
#KotaDuniaUntukSemua
#IKNSejahterakanIndonesia
#IKNPemerataanEkonomi
#IKNtingkatkanKesejahteraan
#DukungIKNNusantara
#IndonesiaMaju
#IbukotaBaruMendunia https://t.co/TB27Eihx1q",twitter,positif
