no,author,text,month,date
728,dotsolutionnet,"Brand Monitoring, 06 April 2023
https://t.co/I7OstxERuW
Top Brand
1.KPK
2.DPR
3.POLRI
4.KPU
5.FIFA
6.PDIP
7.BAWASLU
8.TNI
9.BPJS KESEHATAN
10.PLN
11.BULOG
12.PBB
13.IKN
14.PERTAMINA
15.BURSA EFEK INDONESIA
16.BRI
17.GERINDRA
18.TELKOMSEL
19.TELKOM
20.BUMN
21.ASEAN https://t.co/26e2T0kAJb",Maret,2023-04-08 08:41:17+00:00
729,AnnisaP93928049,"IKN Simbol Indonesia memiliki Kekuatan Besar.
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/PQySiOLlpv",Maret,2023-04-08 08:41:13+00:00
730,MaryamHamidah,@draensaari Semoga dr sekeluarga ditabahkan hati. Saya dan suami baru aahaja kehilangan mil due to lung cancer stage 4. We spent our time every single day in and out of the hospital and ikn for abt one month and half. Allah lebih sayangkan dia. Arwah pergi 22 Feb lepas ;),Maret,2023-04-08 08:41:00+00:00
731,AnnisaP93928049,"IKN Program Pemerintah Realisasi Visi Indonesia 2045. 
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/yt8udYDubS",Maret,2023-04-08 08:40:56+00:00
732,Brittan08698525,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud visi Indonesia 2045. Sehingga, diperlukan dukungan dari seluruh pihak agar pembangunan IKN bisa berjalan sesuai rencana dan  target yang telah ditetapkan. 

#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN https://t.co/32QEegzbDN",Maret,2023-04-08 08:40:10+00:00
733,DiaCarissa02,"IKN Akan Jadi Pusat Ekonomi Baru dan Wujud Transformasi Ekonomi Baru Yang Indonesia - Sentris 

#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/8ieU8uWTEA",Maret,2023-04-08 08:38:41+00:00
734,JccNetwork,"Dulu Ogah Ditinggali, Giliran Jadi IKN Menyesal Ingin Kembali https://t.co/PxLUCccKUQ Klik https://t.co/SMndRpS163",Maret,2023-04-08 08:37:12+00:00
735,AnzaliaTihani01,"IKN Akan Jadi Pusat Ekonomi Baru dan Wujud Transformasi Ekonomi Baru Yang Indonesia - Sentris 

#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/LOiJjDEKZ0",Maret,2023-04-08 08:35:13+00:00
736,MasKuma10919014,Dukung Terus IKN untuk Wujudkan Indonesia Maju! #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/glShtRpBAO,Maret,2023-04-08 08:35:05+00:00
737,Afrizal40667123,Dukung Terus IKN untuk Wujudkan Indonesia Maju! #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/476CubkoiJ,Maret,2023-04-08 08:34:59+00:00
738,KundariRisma,Dukung Terus IKN untuk Wujudkan Indonesia Maju! #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/A23CLGjxz9,Maret,2023-04-08 08:34:55+00:00
739,MasKuma10919014,"Wujudkan Indonesia Emas 2045, Presiden Jokowi ajak Insinyur Lokal Membangun IKN Nusantara! #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/3IRaCYVtDq",Maret,2023-04-08 08:34:10+00:00
740,Afrizal40667123,"Wujudkan Indonesia Emas 2045, Presiden Jokowi ajak Insinyur Lokal Membangun IKN Nusantara! #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/NJEgJSiUyZ",Maret,2023-04-08 08:34:05+00:00
741,KundariRisma,"Wujudkan Indonesia Emas 2045, Presiden Jokowi ajak Insinyur Lokal Membangun IKN Nusantara! #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/DwazEIkYv4",Maret,2023-04-08 08:34:00+00:00
742,MasKuma10919014,IKN merupakan Program Pemerintah untuk Wujudkan Visi Indonesia 2045! #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/Oal6tUgKZM,Maret,2023-04-08 08:32:46+00:00
743,Afrizal40667123,IKN merupakan Program Pemerintah untuk Wujudkan Visi Indonesia 2045! #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/wE3WIfOdfq,Maret,2023-04-08 08:32:40+00:00
744,KundariRisma,IKN merupakan Program Pemerintah untuk Wujudkan Visi Indonesia 2045! #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/2ieiFedopm,Maret,2023-04-08 08:32:35+00:00
745,raetse,@kompasiana Apa kabar rencana pembangunan 8 stadion @PSSI di IKN pak @erickthohir ? https://t.co/lfM1w99t78,Maret,2023-04-08 08:28:38+00:00
746,LoriGib89080343,Pembangunan IKN menuju Kekuatan ekonomi terbesar #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/lJvd7fnhmq,Maret,2023-04-08 08:26:49+00:00
747,LoriGib89080343,Dukung IKN Nusantara #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/uZsqpeRcM7,Maret,2023-04-08 08:26:48+00:00
748,LoriGib89080343,Membangun IKN Nusantara luar biasa #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/L0y4BirhAA,Maret,2023-04-08 08:26:48+00:00
749,LoriGib89080343,IKN Wujudkan Indonesia emas 2045 #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/hatHNf6spc,Maret,2023-04-08 08:26:47+00:00
750,LoriGib89080343,IKN wujudkan Indonesia Maju 2045 #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/Yw7iEqW3MB,Maret,2023-04-08 08:26:47+00:00
751,LoriGib89080343,IKN jadi simbol Indonesia memiliki kekuatan ekonomi besar #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/Zv6sn3hFWf,Maret,2023-04-08 08:26:46+00:00
752,LoriGib89080343,IKN merupakan milestone Indonesia Maju 2024 #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/Y6DCYSH1Gj,Maret,2023-04-08 08:26:45+00:00
753,LoriGib89080343,IKN program Pemerintah untuk realisasikan visi Indonesia 2045 #IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/iMYzRl7Dii,Maret,2023-04-08 08:26:45+00:00
754,thunderr125,"@VICE_ID Iya benar, masak melamar kerja di IKN harus toefl 500. Yg kerja di jakarta aja toefl 400 belum relate2 amat dgn bahasa inggris",Maret,2023-04-08 08:23:52+00:00
755,KathyJo49714916,@maryshelparaiso IKN Nusantara Sebagai Era Baru Pembangunan Nasional #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #DukungIKNNusantara #IbukotaBaruMendunia https//t.co/Dyks5d9zIi,Maret,2023-04-08 08:18:59+00:00
756,KathyJo49714916,@jiwa_tertukar @maryshelparaiso IKN Nusantara kebanggaan bangsa #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #DukungIKNNusantara #IbukotaBaruMendunia https//t.co/Dyks5d9zIi,Maret,2023-04-08 08:17:09+00:00
757,Danki_Cebong,"@B2WIndonesia Dia gak mikir.
Dari Tomang ke Kelapa Gading aja brp jauh naik sepeda ?
Otak gak mikir.
Orang2 digaji bukan punya ktr atau warung sendiri 
Bth tepat waktu dan ga lelah. Macet krn negara maju, makanya moda transportasi dibangun dan pindah kr IKN.
Jkt super hot dan debu naik sepeda",Maret,2023-04-08 08:16:16+00:00
758,KathyJo49714916,@maryshelparaiso Waskita Karya Siap Wujudkan IKN Nusantara Sebagai Smart Forest City #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #DukungIKNNusantara #IbukotaBaruMendunia https//t.co/hAU68PMmTW,Maret,2023-04-08 08:14:58+00:00
759,Danki_Cebong,"@Arsenallien @Shaggy_Solo @B2WIndonesia Nah itu dia 
Dia gak mikir.
Dari Tomang ke Kelapa Gading aja brp jauh ?
Otak gak mikir.
Orang2 digaji bukan punya ktr atau warung sendiri 
Bth tepat waktu dan ga lelah. Macet krn negara maju, makanya moda transportasi dibangun dan pindah kr IKN.
Jkt super hot dan debu naik sepeda",Maret,2023-04-08 08:14:19+00:00
760,abimantrana56,"Penghitungan dan alokasi kebutuhan anggaran akan dilakukan dengan cermat dan hati-hati agar tujuan pembangunan IKN Nusantara dapat tercapai, serta stabilitas keuangan negara tetap terjaga. https://t.co/ggK8XsbrhC",Maret,2023-04-08 08:13:36+00:00
761,abimantrana56,"Penghitungan dan alokasi kebutuhan anggaran akan dilakukan dengan cermat dan hati-hati agar tujuan pembangunan IKN Nusantara dapat tercapai, serta stabilitas keuangan negara tetap terjaga. https://t.co/Rn8Bc3dJWV",Maret,2023-04-08 08:13:30+00:00
762,abimantrana56,"Penghitungan dan alokasi kebutuhan anggaran akan dilakukan dengan cermat dan hati-hati agar tujuan pembangunan IKN Nusantara dapat tercapai, serta stabilitas keuangan negara tetap terjaga. https://t.co/WVWqrywsOu",Maret,2023-04-08 08:13:24+00:00
763,KathyJo49714916,@jiwa_tertukar @maryshelparaiso IKN Nusantara Sebagai Era Baru #KotaDuniaUntukSemua #IKNSejahterakanIndonesia #IKNPemerataanEkonomi #DukungIKNNusantara #IbukotaBaruMendunia https//t.co/Dyks5d9zIi,Maret,2023-04-08 08:13:04+00:00
764,SelinAprilia2,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud visi Indonesia 2045. 

#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/goe5zWxrZ6",Maret,2023-04-08 08:12:10+00:00
765,SelinAprilia2,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud visi Indonesia 2045. 

#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/8xEayV9KUb",Maret,2023-04-08 08:12:04+00:00
766,SelinAprilia2,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud visi Indonesia 2045. 

#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/Al5AM2urgP",Maret,2023-04-08 08:11:57+00:00
767,SelinAprilia2,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud visi Indonesia 2045. 

#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/t9hsMraJnT",Maret,2023-04-08 08:11:45+00:00
768,SelinAprilia2,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud visi Indonesia 2045. 

#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/bk4gubPdIk",Maret,2023-04-08 08:11:37+00:00
769,riswandaimawann,Ini logo Ibu Kota #NusantaraKita pilihanku: https://t.co/DBM0zT1Psj . Saatnya ikut memilih dan ambil bagian untuk masa depan Indonesia # klik https://t.co/km89orS91u,Maret,2023-04-08 08:11:20+00:00
770,fersato3,@IKNnusantaraID indonesia maju dgn ikn #IbuKotaNegara,Maret,2023-04-08 08:10:43+00:00
771,guertiop85,@IKNnusantaraID IKN memanfaatkan te,Maret,2023-04-08 08:10:41+00:00
772,lendootcom,Yuk Pilih Logo IKN  Berhadiah Sepeda Motor Listrik! Klik Tautan di Bawah ini https://t.co/BvOgRz0ogH https://t.co/NfVyDPmsvJ,Maret,2023-04-08 08:10:36+00:00
773,yustaso,@IKNnusantaraID pembangunan IKN baru harus mengutamakan aspek,Maret,2023-04-08 08:10:23+00:00
774,fgtyiih,@IKNnusantaraID Dukung IKN untuk Indonesia Maju #IKNNusan,Maret,2023-04-08 08:10:21+00:00
775,dertaso1,@IKNnusantaraID dukung pembangunan IKN #PindahIbuKota,Maret,2023-04-08 08:10:20+00:00
776,certaso1,@IKNnusantaraID IKN Semoga Berkah #IKNNusantara,Maret,2023-04-08 08:10:17+00:00
777,propus19,@IKNnusantaraID IKN Nusantara menjadi momentum bagi pemberday,Maret,2023-04-08 08:10:12+00:00
778,AyuMari01776944,"IKN Nusantara menuju Indonesia emas 2045!

#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/0GlBDehPzb",Maret,2023-04-08 08:09:17+00:00
779,AyuMari01776944,"IKN jadi simbol Indonesia memiliki kekuatan ekonomi besar!

#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/KKukjlHH47",Maret,2023-04-08 08:07:24+00:00
780,AyuMari01776944,"IKN program pemerintah untuk realisasikan visi Indonesia 2045!

#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/bYKw4tH1ik",Maret,2023-04-08 08:07:03+00:00
781,fgtyiih,@IKNnusantaraID IKN dapat membantu memulihkan perekonomian negara #,Maret,2023-04-08 08:06:47+00:00
782,sawertyj,@IKNnusantaraID IKN nusantara akan jadi #IKNNusantara,Maret,2023-04-08 08:06:45+00:00
783,guertiop85,@IKNnusantaraID IKN membawa keberuntungan  #IKNNusantara,Maret,2023-04-08 08:06:44+00:00
784,mhaikalfadhil,"Ini logo Ibu Kota #NusantaraKita pilihanku: https://t.co/AXrX9PSsR7 . Saatnya ikut memilih dan ambil bagian untuk masa depan Indonesia, klik https://t.co/ephE6X5RZf https://t.co/AXrX9PSsR7",Maret,2023-04-08 08:05:41+00:00
785,pak_anggoro,"Studi banding pemindahan IKN di Kazakhstan 
Ini gak salah ya tum @PartaiSocmed https://t.co/xlEIc7F1Dr",Maret,2023-04-08 08:04:36+00:00
786,youren_dow,"IKN Langkah Pemerintah Untuk Realisasikan Visi Indonesia 2045
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/z1mQ99NFBN",Maret,2023-04-08 08:04:09+00:00
787,youren_dow,"IKN Jadi Simbol Indonesia Memiliki Kekuatan Ekonomi Besar.
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/wg6c1YvGpB",Maret,2023-04-08 08:03:55+00:00
788,youren_dow,"IKN Program Pemerintah Untuk Realisasikan Visi Indonesia 2045
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/YSCUsAS7v6",Maret,2023-04-08 08:03:42+00:00
789,Dinda954566462,"Wujudkan Indonesia Emas 2045
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/ocRGhJC5Wh",Maret,2023-04-08 08:02:08+00:00
790,Dinda954566462,"IKN Langkah Pemerintah Untuk Realisasikan Visi Indonesia 2045
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/2WtjC0R0cs",Maret,2023-04-08 08:01:33+00:00
791,Dinda954566462,"IKN Jadi Simbol Indonesia Memiliki Kekuatan Ekonomi Besar.
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/9AhYiat1TN",Maret,2023-04-08 08:00:55+00:00
792,Dinda954566462,"IKN Program Pemerintah Untuk Realisasikan Visi Indonesia 2045
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/irCOAn7qBz",Maret,2023-04-08 08:00:22+00:00
793,waktu_ghibah,"Jokowi mengajak insiyur lokal membangun IKN Nusantara 

#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN
#11YearsWithEXO #Eterna11oveForEXO #EXO11thAnniversary Iklan Ponds Men Jumat Agung Hyeri Yesus Vitri Bung Karno Happy 11th #마크가_말아주는_골든아워  MINGYU JUNGKOOK https://t.co/fDIquYPp4Y",Maret,2023-04-08 07:58:48+00:00
794,waktu_ghibah,"IKN langkah pemerintah menuju indonesia sentris

#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN
#11YearsWithEXO #Eterna11oveForEXO #EXO11thAnniversary Iklan Ponds Men Jumat Agung Hyeri Yesus Vitri Bung Karno Happy 11th #마크가_말아주는_골든아워  MINGYU JUNGKOOK https://t.co/T2IKLWB0DU",Maret,2023-04-08 07:58:48+00:00
795,waktu_ghibah,"IKN jadi simbol Indonesia memiliki kekuatan ekonomi besar

#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN
#11YearsWithEXO #Eterna11oveForEXO #EXO11thAnniversary Iklan Ponds Men Jumat Agung Hyeri Yesus Vitri Bung Karno Happy 11th #마크가_말아주는_골든아워  MINGYU JUNGKOOK https://t.co/7s1FsqHaux",Maret,2023-04-08 07:58:47+00:00
796,waktu_ghibah,"IKN Program pemerintah untuk realisasikan visi indonesia 2045

#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN 
#11YearsWithEXO #EXO11thAnniversary Iklan Ponds Men Jumat Agung Hyeri Yesus Vitri Bung Karno Happy 11th #마크가_말아주는_골든아워  MINGYU JUNGKOOK https://t.co/XbwD2j26g2",Maret,2023-04-08 07:58:46+00:00
797,IndoSentrisID,"IKN Wujudkan Indonesia Maju 2045

#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/FH9lznUN4f",Maret,2023-04-08 07:55:31+00:00
798,IndoSentrisID,"Wujudkan Indonesia Emas 2045, Jokowi Mengajak Insinyur Lokal Membangun Nusantara

#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/vs01uTqHuj",Maret,2023-04-08 07:55:30+00:00
799,IndoSentrisID,"IKN Langkah Pemerintah Untuk Realisasikan Visi Indonesia 2045

#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/U31bpaQD3k",Maret,2023-04-08 07:55:29+00:00
800,IndoSentrisID,"Diperlukan dukungan dari seluruh pihak agar pembangunan IKN bisa berjalan sesuai rencana dan  target yang telah ditetapkan.

#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/U8Mf6yfRRQ",Maret,2023-04-08 07:55:28+00:00
801,IndoSentrisID,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud visi Indonesia 2045.

#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/BeTmVYnEsO",Maret,2023-04-08 07:55:28+00:00
802,wargasnackvid,"Diperlukan dukungan dari seluruh pihak agar pembangunan IKN bisa berjalan sesuai rencana dan  target yang telah ditetapkan.

#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/AuufyhQAlk",Maret,2023-04-08 07:55:21+00:00
803,wargasnackvid,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud visi Indonesia 2045.

#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/SUroIDZmA5",Maret,2023-04-08 07:55:19+00:00
804,CristiHilma,"IKN Program pemerintah untuk realisasikan visis Indonesia 2045
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/5JwsqhdRYM",Maret,2023-04-08 07:52:33+00:00
805,KemenPU,"#SahabatPUPR, selain mengacu pada visi dan tujuan utama, pembangunan Ibu Kota Negara (IKN) Nusantara juga didasari pada 8 prinsip pembangunan jangka panjang.

#SigapMembangunNegeri #IKNKita #NusantaraKita https://t.co/yym58Sfx0G",Maret,2023-04-08 07:52:32+00:00
806,DesiRahayuPutr1,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud visi Indonesia 2045. Sehingga, diperlukan dukungan dari seluruh pihak agar pembangunan IKN bisa berjalan sesuai rencana dan  target yang telah ditetapkan.
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia https://t.co/50KPhMTby1",Maret,2023-04-08 07:49:49+00:00
807,DesiRahayuPutr1,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud visi Indonesia 2045. Sehingga, diperlukan dukungan dari seluruh pihak agar pembangunan IKN bisa berjalan sesuai rencana dan  target yang telah ditetapkan.
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia https://t.co/fpH8W89RIb",Maret,2023-04-08 07:49:47+00:00
808,DesiRahayuPutr1,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud visi Indonesia 2045. Sehingga, diperlukan dukungan dari seluruh pihak agar pembangunan IKN bisa berjalan sesuai rencana dan  target yang telah ditetapkan.
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia https://t.co/xoE9Wiqvjk",Maret,2023-04-08 07:49:45+00:00
809,DesiRahayuPutr1,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud visi Indonesia 2045. Sehingga, diperlukan dukungan dari seluruh pihak agar pembangunan IKN bisa berjalan sesuai rencana dan  target yang telah ditetapkan.
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia https://t.co/83mIjtpIUt",Maret,2023-04-08 07:49:43+00:00
810,DesiRahayuPutr1,"IKN Nusantara akan berperan sebagai pusat ekonomi baru dan wujud visi Indonesia 2045. Sehingga, diperlukan dukungan dari seluruh pihak agar pembangunan IKN bisa berjalan sesuai rencana dan  target yang telah ditetapkan.
#IKNPemerataanEkonomi #IKNSejahterakanIndonesia https://t.coTKQ8Fauu7",Maret,2023-04-08 07:49:42+00:00
811,fulsenyumsayang,"IKN Program pemerintah untuk realisasikan visi Indonesia 2045

#IKNPemerataanEkonomi #IKNSejahterakanIndonesia #IKN #IKNtingkatkanKesejahteraan #dukungproyekIKN #IKNNusantara https://t.co/EKmkNnRlUh",Maret,2023-04-08 07:48:21+00:00
